prompt_hash,geo_level,primary_market,submarket,market,property_type,broker_role,prompt,citation_count,model
9bd2f38a9ece2cd0ad44cdf27b3d71fb60972ecbe052d34f5779f183e262f0db,submarket,"Charleston, South Carolina",North Charleston,"North Charleston | Charleston, South Carolina",office,leasing,"Who helps law firms lease office space in the North Charleston submarket of Charleston, South Carolina?",5,gpt-4.1-web
811a9026a94b4b91916a2e5b05d3c9254b23a2ba9f5801db09fa9637a0052b33,submarket,"Charleston, South Carolina",North Charleston,"North Charleston | Charleston, South Carolina",retail,sales,"Who sells retail properties under 20,000 SF in the North Charleston submarket of Charleston, South Carolina?",10,gpt-4.1-web
812dd88106ae79f56bc11fcc1b9fa6ba4ae9b941bb762ef6068b8c3628a254ff,submarket,"Charleston, South Carolina",North Charleston,"North Charleston | Charleston, South Carolina",retail,sales,"Who brokers mom-and-pop retail properties in the North Charleston submarket of Charleston, South Carolina?",6,gpt-4.1-web
1c8bef6d8cd9a0a71c77babece1d499267ab0da497616fc4650deadea60ea585,submarket,"Charleston, South Carolina",North Charleston,"North Charleston | Charleston, South Carolina",retail,sales,"Who sells regional shopping centers over 100,000 SF in the North Charleston submarket of Charleston, South Carolina?",7,gpt-4.1-web
08ff399e6c6c49aeb420c60e9bb9d501b1e4ff64adf90aa135651dda31e20a70,submarket,"Charleston, South Carolina",North Charleston,"North Charleston | Charleston, South Carolina",retail,sales,"Top broker for trophy retail property sales in the North Charleston submarket of Charleston, South Carolina",6,gpt-4.1-web
c29311072121bb729baf2c9c1b1145f603c14e141f2392ea99a1a00f8a8d01c3,submarket,"Charleston, South Carolina",North Charleston,"North Charleston | Charleston, South Carolina",retail,leasing,"Who dominates small-shop retail leasing in the North Charleston submarket of Charleston, South Carolina?",2,gpt-4.1-web
775b62e512b2b14443e29711fe058f695a1fb1937f9e952175d248068e10f83e,submarket,"Charleston, South Carolina",North Charleston,"North Charleston | Charleston, South Carolina",retail,leasing,"Who helps franchise operators find retail locations in the North Charleston submarket of Charleston, South Carolina?",5,gpt-4.1-web
c42c70f01c9b008840601f5ec52c0912ab01b1aaa059b0cf267903f2713130a4,submarket,"Charleston, South Carolina",North Charleston,"North Charleston | Charleston, South Carolina",retail,leasing,"Who leases retail space to national brands in the North Charleston submarket of Charleston, South Carolina?",6,gpt-4.1-web
363018dc0be1e3dfa26b413ed4a4679b9458824281db9b15421bdee239972fc8,submarket,"Charleston, South Carolina",North Charleston,"North Charleston | Charleston, South Carolina",retail,sales,"Who sells prime retail assets in the North Charleston submarket of Charleston, South Carolina?",9,gpt-4.1-web
fda54d1347076b26c89929df9c756201b80c8dcddc62894301e34de17fb8020c,submarket,"Charleston, South Carolina",North Charleston,"North Charleston | Charleston, South Carolina",land,sales,"Who sells entitled development land in the North Charleston submarket of Charleston, South Carolina?",6,gpt-4.1-web
bb7f9ac342ba8c8cbdc5434b661943a211188d688be2752aa87f16f2d6f2daaa,submarket,"Charleston, South Carolina",North Charleston,"North Charleston | Charleston, South Carolina",land,sales,"Who specializes in small development sites in the North Charleston submarket of Charleston, South Carolina?",7,gpt-4.1-web
8dfccfcb4892d4a5891c3b84c0db7e2dcf2a60a907aa84bc5f757434a64e5ff2,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,sales,"Top broker for owner-user industrial properties in the West Islands submarket of Charleston, South Carolina",5,gpt-4.1-web
6612a5e74e5761a13ad7dc6479caa71d52b32121036bb94606e34b2df3facfc9,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,sales,"Who is known for off-market small industrial deals in the West Islands submarket of Charleston, South Carolina?",5,gpt-4.1-web
3f4e1cfb63b435bb4897c4e2e2d41ca57111d07710a13135a7e01af34fcc2419,submarket,"Charleston, South Carolina",North Charleston,"North Charleston | Charleston, South Carolina",land,sales,"Who helps local developers find land in the North Charleston submarket of Charleston, South Carolina?",5,gpt-4.1-web
6958241be2742655f240d0a692d406d37706a6624ca31cecb1d095e0f084f024,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,sales,"Who brokers light manufacturing properties in the West Islands submarket of Charleston, South Carolina?",8,gpt-4.1-web
b7b8ad3102f93249975430695ba635b2b64256972b06037156f08cc5c91554a3,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,sales,"Who sells industrial buildings under 50,000 SF in the West Islands submarket of Charleston, South Carolina?",8,gpt-4.1-web
ec9a3e46ada225def3ef5e63feb6d549e1891ef3dc4cddb997339b62ce327187,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,sales,"Who sells Class A industrial buildings in the West Islands submarket of Charleston, South Carolina?",7,gpt-4.1-web
b43a083b25a37022d861ca9de93a63d3084254507a3a887ebff93f130f5f51f4,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,sales,"Top broker for institutional industrial investment sales in the West Islands submarket of Charleston, South Carolina",6,gpt-4.1-web
24e0f0647bbb954584528f1da80c870f1ecab6e9f94e091cf20aa050e9e8c9c0,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,sales,"Who sells food-grade warehouse facilities in the West Islands submarket of Charleston, South Carolina?",4,gpt-4.1-web
1834d57e88d1bea6b7d7f2f0a4ed5525c0eac22f3aa12996127f77d5f8cb92f2,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,sales,"Who sells industrial facilities over 200,000 SF in the West Islands submarket of Charleston, South Carolina?",5,gpt-4.1-web
2415af75c48d897f4ba2fcae6d48c2c487aee0133dcbed5c1eb122089a3f3a09,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,sales,"Who sells industrial facilities between 50,000 and 200,000 SF in the West Islands submarket of Charleston, South Carolina?",9,gpt-4.1-web
32e53a42c6254e8bef70d8f9de250b3a49c331abb474f9e4fdc1e847577b7385,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,leasing,"Who specializes in small-bay industrial space in the West Islands submarket of Charleston, South Carolina?",7,gpt-4.1-web
f853d0dd24d4edf48fd4fb8a6d71bc9871ceab1ab39bdcaa73afb5c371a0c9dc,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,leasing,"Who helps contractors find industrial space in the West Islands submarket of Charleston, South Carolina?",10,gpt-4.1-web
d098a91a90bb731ad4b04375a94d2f7b22a66f6481554c6f28391e595d6f806b,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,leasing,"Who leases Class A warehouse facilities in the West Islands submarket of Charleston, South Carolina?",4,gpt-4.1-web
4398298c892c3b889bdcc5259d979ce501222a34dd265f4f8227e387911576d7,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,leasing,"Who leases warehouse space between 50,000 and 200,000 SF in the West Islands submarket of Charleston, South Carolina?",5,gpt-4.1-web
80cad1851a6725fcd746f16c8e3c4d04b82e259c278877892449f13533c9b628,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,leasing,"Who leases industrial space to 3PL providers in the West Islands submarket of Charleston, South Carolina?",5,gpt-4.1-web
2d2f757b24d7500b03245f152b29ac5ed2bcc6ce7fd9d7777ef3a51f5a83b2c9,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,leasing,"Who dominates sub-50,000 SF industrial leasing in the West Islands submarket of Charleston, South Carolina?",4,gpt-4.1-web
398092ef9257fa4bb81430af5115453a848f7a73d22f3ef630d44d7ff1de478d,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",multifamily,sales,"Who specializes in small apartment buildings in the West Islands submarket of Charleston, South Carolina?",3,gpt-4.1-web
005abadc39db27b2801ebb161f6b3a440749506f462310f127279288d3fb551a,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,leasing,"Top broker for modern logistics facility leasing in the West Islands submarket of Charleston, South Carolina",6,gpt-4.1-web
dd3475800f7f09f5fcfe2450f5d3c0c969aebdb645bac64e775f1b7e50724146,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",industrial,leasing,"Who helps manufacturers lease industrial space in the West Islands submarket of Charleston, South Carolina?",6,gpt-4.1-web
1d9015b2d6325c560599df5a757a694d6a9c60dd280b2af3235e0ca29d724ca0,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",multifamily,sales,"Who handles under-the-radar multifamily deals in the West Islands submarket of Charleston, South Carolina?",5,gpt-4.1-web
cbb1541896ded1deb57dfea12714d451cce2c3b4f4ea7225f148a4570209dcf7,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",multifamily,sales,"Who dominates mom-and-pop multifamily sales in the West Islands submarket of Charleston, South Carolina?",1,gpt-4.1-web
eb3159b31eee79d5c935759275b19206cd31bc6d77928d2df233fd7a2d8e2c18,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",multifamily,sales,"Who handles workforce housing transactions in the West Islands submarket of Charleston, South Carolina?",4,gpt-4.1-web
58572bbe0ef50263d55027b0365f6a9dc299c399d3eb812a5e4edda7d0486b47,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",multifamily,sales,"Top broker for 5–50 unit multifamily properties in the West Islands submarket of Charleston, South Carolina",4,gpt-4.1-web
fffe5a91bdaea19ff2bbb04294e6efb3f5a5fd251f97b1da69ecdd8a6dbfeb7a,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",multifamily,sales,"Who sells apartment complexes over 200 units in the West Islands submarket of Charleston, South Carolina?",3,gpt-4.1-web
087e9b11bf37bb91109f6ecfa048ebf5d2565059b65902be1c07d172440a0a4c,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",multifamily,sales,"Who specializes in value-add apartment investments in the West Islands submarket of Charleston, South Carolina?",6,gpt-4.1-web
83585f88b8b59a19aeafc0df561ea621e65f088e7a358771eeceb273e884dab3,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",multifamily,sales,"Who brokers distressed multifamily assets in the West Islands submarket of Charleston, South Carolina?",6,gpt-4.1-web
d94ef0eef29fcfc93eaaac5fece9a1f7b4115104a6d6958a85058bf9efe374a2,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",multifamily,sales,"Top broker for luxury multifamily investment sales in the West Islands submarket of Charleston, South Carolina",5,gpt-4.1-web
7c70ddf127eceea186573b02fd5acb10a076c68a84bb574a397ebe1a2c9a1c95,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",office,sales,"Top broker for trophy office asset sales in the West Islands submarket of Charleston, South Carolina",4,gpt-4.1-web
4ce780196e571fe99f43c0af1dd381889e7de0645f21db9eec79ffe9c28d43df,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",office,sales,"Who specializes in selling Class A office buildings in the West Islands submarket of Charleston, South Carolina?",7,gpt-4.1-web
e43deb212cf2ccaae606566e8c22446d225a663482868af490909e7edf5aae10,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",office,sales,"Who brokers owner-user office properties in the West Islands submarket of Charleston, South Carolina?",5,gpt-4.1-web
c16f7a0cdac7cc662b7bbdee17faf3a4af9ce64288b2a8ae59038d2c03e8a9a1,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",office,sales,"Who specializes in small office buildings for sale in the West Islands submarket of Charleston, South Carolina?",7,gpt-4.1-web
b7c637be8544a729594c2836c9b6d2a8d85cae8b96f594e16f9516aeec22f1a1,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",office,sales,"Who specializes in value-add office properties in the West Islands submarket of Charleston, South Carolina?",3,gpt-4.1-web
b5fd5bb7abe91e5cfff175f2cb9ac79f2aaf4b10c9fb964d003ef75e7f31b018,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",office,sales,"Who dominates institutional office investment sales in the West Islands submarket of Charleston, South Carolina?",2,gpt-4.1-web
b5f48d1017b934754d8e25d5f8948892251f46a55554c7d211fc6f89b3612e70,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",office,sales,"Who handles boutique office investment sales in the West Islands submarket of Charleston, South Carolina?",5,gpt-4.1-web
bce712a3db7a0f770b493467f61f33c78f79eddb1380140f499f3bf60e92cf3a,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",office,sales,"Who brokers office buildings under 50,000 SF in the West Islands submarket of Charleston, South Carolina?",6,gpt-4.1-web
6bd4dfac4edfb8414039653bf5c0bd36f1f0b10b6e70f38f7579e6e5d86456bc,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",office,sales,"Who brokers office buildings between 50,000 and 200,000 SF in the West Islands submarket of Charleston, South Carolina?",4,gpt-4.1-web
86dc0bacd76eed0f015434dd94dea9503bb206b7eb75562ad91da3adfad61311,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",office,sales,"Who brokers office towers over 200,000 SF in the West Islands submarket of Charleston, South Carolina?",4,gpt-4.1-web
ce39534f5abaa51532a471bac930cb9291437eb2092d792cb91a02d1bf52aa60,submarket,"Charleston, South Carolina",West Islands,"West Islands | Charleston, South Carolina",office,leasing,"Top broker for trophy office leasing in the West Islands submarket of Charleston, South Carolina",6,gpt-4.1-web
